1924   11 33.5700                         
1924   12 35.4800                         
1925    1 37.5000                         
1925    2 37.1400                         
1925    3 38.2100                         
1925    4 37.9400                         
1925    5 38.6100                         
1925    6 36.6600                         
1925    7 36.4100                         
1925    8 36.5200                         
1925    9 33.4800                         
1925   10 32.8200                         
1925   11 27.6400                         
1925   12 27.8700                         
1926    1 28.4000                         
1926    2 29.0600                         
1926    3 29.4700                         
1926    4 31.5100                         
1926    5 30.8400                         
1926    6 31.8900                         
1926    7 31.3100                         
1926    8 29.7300                         
1926    9 27.3800                         
1926   10 20.0600                         
1926   11 18.6600                         
1926   12 18.0500                         
1927    1 18.5500                         
1927    2 22.3900                         
1927    3 25.4300                         
1927    4 25.8000                         
1927    5 26.0500                         
1927    6 26.2700                         
1927    7 26.5900                         
1927    8 25.9500                         
1927    9 34.4100                         
1927   10 36.6000                         
1927   11 37.5100                         
1927   12 37.1400                         
1928    1 37.4000                         
1928    2 37.4400                         
1928    3 37.7700                         
1928    4 39.4000                         
1928    5 43.0000                         
1928    6 41.2500                         
1928    7 39.2700                         
1928    8 36.8700                         
1928    9 31.0200                         
1928   10 34.0800                         
1928   11 37.1700                         
1928   12 37.7400                         
1929    1 38.0500                         
1929    2 38.7300                         
1929    3 39.3600                         
1929    4 38.9400                         
1929    5 37.7800                         
1929    6 35.8300                         
1929    7 34.8400                         
1929    8 32.6900                         
1929    9 31.0300                         
1929   10 31.4000                         
1929   11 30.7500                         
1929   12 30.3100                         
1930    1 28.9500                         
1930    2 28.8900                         
1930    3 28.6300                         
1930    4 29.7400                         
1930    5 30.6100                         
1930    6 29.6600                         
1930    7 27.3500                         
1930    8 23.9900                         
1930    9 23.8900                         
1930   10 20.7300                         
1930   11 21.2600                         
1930   12 21.2800                         
1931    1 21.2500                         
1931    2 21.8700                         
1931    3 22.4300                         
1931    4 22.8500                         
1931    5 22.3200                         
1931    6 20.3200                         
1931    7 19.5200                         
1931    8 14.7100                         
1931    9 8.93000                         
1931   10 7.66000                         
1931   11 11.6100                         
1931   12 11.0100                         
1932    1 10.3800                         
1932    2 10.1200                         
1932    3 10.1700                         
1932    4 9.78000                         
1932    5 9.66000                         
1932    6 8.85000                         
1932    7 8.61000                         
1932    8 9.13000                         
1932    9 11.2800                         
1932   10 10.4500                         
1932   11 9.54000                         
1932   12 8.87000                         
1933    1 8.81000                         
1933    2 8.91000                         
1933    3 9.22000                         
1933    4 10.0300                         
1933    5 12.0000                         
1933    6 12.9600                         
1933    7 16.5900                         
1933    8 15.6000                         
1933    9 12.1100                         
1933   10 12.5800                         
1933   11 13.6700                         
1933   12 15.3500                         
1934    1 16.1800                         
1934    2 18.9000                         
1934    3 20.8400                         
1934    4 21.8800                         
1934    5 22.2300                         
1934    6 21.5900                         
1934    7 22.1800                         
1934    8 25.4600                         
1934    9 31.5400                         
1934   10 35.6200                         
1934   11 37.0800                         
1934   12 39.9000                         
1935    1 40.2700                         
1935    2 40.8100                         
1935    3 40.0800                         
1935    4 39.4700                         
1935    5 39.3600                         
1935    6 37.1600                         
1935    7 34.5300                         
1935    8 29.2200                         
1935    9 27.6500                         
1935   10 32.0000                         
1935   11 33.2700                         
1935   12 32.9500                         
1936    1 31.7200                         
1936    2 31.0800                         
1936    3 30.9500                         
1936    4 31.2800                         
1936    5 30.6700                         
1936    6 29.0100                         
1936    7 30.4200                         
1936    8 31.6600                         
1936    9 33.1500                         
1936   10 33.2300                         
1936   11 33.2800                         
1936   12 34.8700                         
1937    1 36.8200                         
1937    2 37.7000                         
1937    3 38.1300                         
1937    4 38.8100                         
1937    5 38.5200                         
1937    6 36.8100                         
1937    7 34.5300                         
1937    8 26.5900                         
1937    9 19.2500                         
1937   10 18.2900                         
1937   11 18.7600                         
1937   12 18.6800                         
1938    1 18.8900                         
1938    2 19.6300                         
1938    3 20.3500                         
1938    4 20.9300                         
1938    5 21.9300                         
1938    6 21.6700                         
1938    7 .                               
1938    8 .                               
1938    9 .                               
1938   10 .                               
1938   11 .                               
1938   12 .                               
